"","id","date","home_team_score","period","postseason","season","status","time","visitor_team_score","home_team.id","home_team.abbreviation","home_team.city","home_team.conference","home_team.division","home_team.full_name","home_team.name","visitor_team.id","visitor_team.abbreviation","visitor_team.city","visitor_team.conference","visitor_team.division","visitor_team.full_name","visitor_team.name","team_id","elo_i","Days_Off","PER","VORP","WS48","BPM"
"43",32247,"2013-01-25T00:00:00.000Z",123,4,FALSE,2012,"Final"," ",111,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",2,"BOS","Boston","East","Atlantic","Boston Celtics","Celtics",1,1505.9867,2,93.15625,9.23333333333333,0.6511875,2.325
"44",27348,"2013-01-27T00:00:00.000Z",106,4,FALSE,2012,"Final"," ",104,20,"NYK","New York","East","Atlantic","New York Knicks","Knicks",1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",1,1513.4532,2,74.1208333333333,7.31458333333333,0.528395833333333,1.75416666666667
"45",32251,"2013-01-30T00:00:00.000Z",93,4,FALSE,2012,"Final"," ",92,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",28,"TOR","Toronto","East","Atlantic","Toronto Raptors","Raptors",1,1510.9608,3,76.6020833333333,7.84791666666667,0.5388125,2.92708333333333
"46",27750,"2013-02-02T00:00:00.000Z",76,4,FALSE,2012,"Final"," ",93,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",5,"CHI","Chicago","East","Central","Chicago Bulls","Bulls",1,1512.7794,3,73.1104166666667,6.82083333333333,0.505333333333333,0.491666666666667
"47",31327,"2013-02-05T00:00:00.000Z",114,4,FALSE,2012,"Final"," ",103,12,"IND","Indiana","East","Central","Indiana Pacers","Pacers",1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",1,1495.2727,3,71.8729166666667,6.37083333333333,0.480708333333333,-1.34375
"48",28029,"2013-02-06T00:00:00.000Z",103,4,FALSE,2012,"Final"," ",92,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",15,"MEM","Memphis","West","Southwest","Memphis Grizzlies","Grizzlies",1,1490.3149,1,74.4354166666667,7.01458333333333,0.512541666666667,1.02708333333333
"49",32393,"2013-02-08T00:00:00.000Z",100,4,FALSE,2012,"Final"," ",111,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",19,"NOP","New Orleans","West","Southwest","New Orleans Pelicans","Pelicans",1,1500.5767,2,76.5541666666667,7.53333333333333,0.548104166666667,2.32708333333333
"50",27894,"2013-02-11T00:00:00.000Z",101,4,FALSE,2012,"Final"," ",105,7,"DAL","Dallas","West","Southwest","Dallas Mavericks","Mavericks",1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",1,1482.0376,3,73.9041666666667,6.93541666666667,0.521666666666667,1.47291666666667
"51",27896,"2013-02-13T00:00:00.000Z",76,4,FALSE,2012,"Final"," ",108,22,"ORL","Orlando","East","Southeast","Orlando Magic","Magic",1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",1,1491.4424,2,71.9979166666667,5.6375,0.509520833333333,-1.19166666666667
"52",28806,"2013-02-20T00:00:00.000Z",90,4,FALSE,2012,"Final"," ",103,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",16,"MIA","Miami","East","Southeast","Miami Heat","Heat",1,1509.6129,7,74.3625,6.82708333333333,0.527645833333333,1.02916666666667
"53",28549,"2013-02-22T00:00:00.000Z",122,4,FALSE,2012,"Final"," ",108,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",26,"SAC","Sacramento","West","Pacific","Sacramento Kings","Kings",1,1500.764,2,69.4333333333333,6.17291666666667,0.489729166666667,-0.522916666666666
"54",28681,"2013-02-23T00:00:00.000Z",102,4,FALSE,2012,"Final"," ",103,17,"MIL","Milwaukee","East","Central","Milwaukee Bucks","Bucks",1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",1,1505.2555,1,75.6354166666667,7.33958333333333,0.537270833333333,2.10625
"55",28809,"2013-02-25T00:00:00.000Z",103,4,FALSE,2012,"Final"," ",114,9,"DET","Detroit","East","Central","Detroit Pistons","Pistons",1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",1,1510.0817,2,69.3854166666667,6.57083333333333,0.477520833333333,-1.04375
"56",28686,"2013-02-27T00:00:00.000Z",91,4,FALSE,2012,"Final"," ",102,29,"UTA","Utah","West","Northwest","Utah Jazz","Jazz",1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",1,1521.2192,2,77.53125,7.95,0.550291666666667,3.26041666666667
"57",28690,"2013-03-01T00:00:00.000Z",92,4,FALSE,2012,"Final"," ",87,24,"PHX","Phoenix","West","Pacific","Phoenix Suns","Suns",1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",1,1536.1405,2,72.0354166666667,6.78333333333333,0.516666666666667,0.5125
"58",29115,"2013-03-03T00:00:00.000Z",99,4,FALSE,2012,"Final"," ",98,14,"LAL","Los Angeles","West","Pacific","Los Angeles Lakers","Lakers",1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks",1,1528.7761,2,72.1770833333333,6.54583333333333,0.506708333333333,-0.760416666666668
