"","id","first_name","height_feet","height_inches","last_name","position","weight_pounds","team.id","team.abbreviation","team.city","team.conference","team.division","team.full_name","team.name"
"231",701,"Labradford",NA,NA,"Smith","",NA,30,"WAS","Washington","East","Southeast","Washington Wizards","Wizards"
"232",702,"Bison",NA,NA,"Dele","",NA,22,"ORL","Orlando","East","Southeast","Orlando Magic","Magic"
"233",703,"Chuck",NA,NA,"Nevitt","",NA,5,"CHI","Chicago","East","Central","Chicago Bulls","Bulls"
"234",704,"Patrick",NA,NA,"Eddie","",NA,20,"NYK","New York","East","Atlantic","New York Knicks","Knicks"
"235",705,"David",NA,NA,"Rivers","",NA,13,"LAC","LA","West","Pacific","LA Clippers","Clippers"
"236",706,"Luc",NA,NA,"Longley","",NA,18,"MIN","Minnesota","West","Northwest","Minnesota Timberwolves","Timberwolves"
"237",707,"Bob",NA,NA,"McCann","",NA,9,"DET","Detroit","East","Central","Detroit Pistons","Pistons"
"238",708,"Donald",NA,NA,"Royal","",NA,27,"SAS","San Antonio","West","Southwest","San Antonio Spurs","Spurs"
"239",709,"Anthony",NA,NA,"Bowie","",NA,22,"ORL","Orlando","East","Southeast","Orlando Magic","Magic"
"240",710,"Chris",NA,NA,"Corchiani","",NA,22,"ORL","Orlando","East","Southeast","Orlando Magic","Magic"
"241",711,"Stephen",NA,NA,"Thompson","",NA,22,"ORL","Orlando","East","Southeast","Orlando Magic","Magic"
"242",712,"Jeff",NA,NA,"Ruland","",NA,23,"PHI","Philadelphia","East","Atlantic","Philadelphia 76ers","76ers"
"243",713,"Ronnie",NA,NA,"Grandison","",NA,4,"CHA","Charlotte","East","Southeast","Charlotte Hornets","Hornets"
"244",714,"Lamont",NA,NA,"Strothers","",NA,25,"POR","Portland","West","Northwest","Portland Trail Blazers","Trail Blazers"
"245",715,"Tracy",NA,NA,"Moore","",NA,7,"DAL","Dallas","West","Southwest","Dallas Mavericks","Mavericks"
"246",716,"Jaren",NA,NA,"Jackson","",NA,10,"GSW","Golden State","West","Pacific","Golden State Warriors","Warriors"
"247",717,"Ennis",NA,NA,"Whatley","",NA,25,"POR","Portland","West","Northwest","Portland Trail Blazers","Trail Blazers"
"248",718,"Brian",NA,NA,"Howard","",NA,7,"DAL","Dallas","West","Southwest","Dallas Mavericks","Mavericks"
"249",719,"Steve",NA,NA,"Burtt","",NA,24,"PHX","Phoenix","West","Pacific","Phoenix Suns","Suns"
"250",720,"Cedric",NA,NA,"Hunter","",NA,4,"CHA","Charlotte","East","Southeast","Charlotte Hornets","Hornets"
"251",721,"Stephen",NA,NA,"Bardo","",NA,27,"SAS","San Antonio","West","Southwest","San Antonio Spurs","Spurs"
"252",722,"Cliff",NA,NA,"T. Robinson","",NA,14,"LAL","Los Angeles","West","Pacific","Los Angeles Lakers","Lakers"
"253",723,"Derek",NA,NA,"Strong","",NA,30,"WAS","Washington","East","Southeast","Washington Wizards","Wizards"
"254",724,"Bobby",NA,NA,"Phills","",NA,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers"
"255",725,"Anthony",NA,NA,"Avent","",NA,17,"MIL","Milwaukee","East","Central","Milwaukee Bucks","Bucks"
"256",726,"Lee",NA,NA,"Mayberry","",NA,17,"MIL","Milwaukee","East","Central","Milwaukee Bucks","Bucks"
"257",727,"Todd",NA,NA,"Day","",NA,17,"MIL","Milwaukee","East","Central","Milwaukee Bucks","Bucks"
"258",728,"Tony",NA,NA,"Bennett","",NA,4,"CHA","Charlotte","East","Southeast","Charlotte Hornets","Hornets"
"259",729,"Brent",NA,NA,"Price","",NA,30,"WAS","Washington","East","Southeast","Washington Wizards","Wizards"
"260",730,"Don",NA,NA,"MacLean","",NA,30,"WAS","Washington","East","Southeast","Washington Wizards","Wizards"
"261",731,"Tom",NA,NA,"Gugliotta","",NA,30,"WAS","Washington","East","Southeast","Washington Wizards","Wizards"
"262",732,"Walt",NA,NA,"Williams","",NA,26,"SAC","Sacramento","West","Pacific","Sacramento Kings","Kings"
"263",733,"Lloyd",NA,NA,"Daniels","",NA,27,"SAS","San Antonio","West","Southwest","San Antonio Spurs","Spurs"
"264",734,"Vinny",NA,NA,"Del Negro","",NA,27,"SAS","San Antonio","West","Southwest","San Antonio Spurs","Spurs"
"265",735,"Shaquille",NA,NA,"O'Neal","",NA,22,"ORL","Orlando","East","Southeast","Orlando Magic","Magic"
"266",736,"Adam",NA,NA,"Keefe","",NA,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks"
"267",737,"Clar.",NA,NA,"Weatherspoon","",NA,23,"PHI","Philadelphia","East","Atlantic","Philadelphia 76ers","76ers"
"268",738,"Robert",NA,NA,"Horry","",NA,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets"
"269",739,"Chris",NA,NA,"Smith","",NA,18,"MIN","Minnesota","West","Northwest","Minnesota Timberwolves","Timberwolves"
"270",740,"Christian",NA,NA,"Laettner","",NA,18,"MIN","Minnesota","West","Northwest","Minnesota Timberwolves","Timberwolves"
"271",741,"Gundars",NA,NA,"Vetra","",NA,18,"MIN","Minnesota","West","Northwest","Minnesota Timberwolves","Timberwolves"
"272",742,"Corey",NA,NA,"Williams","",NA,5,"CHI","Chicago","East","Central","Chicago Bulls","Bulls"
"273",743,"Elmore",NA,NA,"Spencer","",NA,13,"LAC","LA","West","Pacific","LA Clippers","Clippers"
"274",744,"Anthony",NA,NA,"Peeler","",NA,14,"LAL","Los Angeles","West","Pacific","Los Angeles Lakers","Lakers"
"275",745,"Duane",NA,NA,"Cooper","",NA,14,"LAL","Los Angeles","West","Pacific","Los Angeles Lakers","Lakers"
"276",746,"John",NA,NA,"Crotty","",NA,29,"UTA","Utah","West","Northwest","Utah Jazz","Jazz"
"277",747,"Stephen",NA,NA,"Howard","",NA,29,"UTA","Utah","West","Northwest","Utah Jazz","Jazz"
"278",748,"Byron",NA,NA,"Houston","",NA,10,"GSW","Golden State","West","Pacific","Golden State Warriors","Warriors"
"279",749,"Keith",NA,NA,"Jennings","",NA,10,"GSW","Golden State","West","Pacific","Golden State Warriors","Warriors"
"280",750,"Latrell",NA,NA,"Sprewell","",NA,10,"GSW","Golden State","West","Pacific","Golden State Warriors","Warriors"
"281",751,"Bryant",NA,NA,"Stith","",NA,8,"DEN","Denver","West","Northwest","Denver Nuggets","Nuggets"
"282",752,"LaPhonso",NA,NA,"Ellis","",NA,8,"DEN","Denver","West","Northwest","Denver Nuggets","Nuggets"
"283",753,"Matt",NA,NA,"Othick","",NA,27,"SAS","San Antonio","West","Southwest","San Antonio Spurs","Spurs"
"284",754,"Sam",NA,NA,"Mack","",NA,27,"SAS","San Antonio","West","Southwest","San Antonio Spurs","Spurs"
"285",755,"Anthony",NA,NA,"Pullard","",NA,17,"MIL","Milwaukee","East","Central","Milwaukee Bucks","Bucks"
"286",756,"Malik",NA,NA,"Sealy","",NA,12,"IND","Indiana","East","Central","Indiana Pacers","Pacers"
"287",757,"Hubert",NA,NA,"Davis","",NA,20,"NYK","New York","East","Atlantic","New York Knicks","Knicks"
"288",758,"Sean",NA,NA,"Rooks","",NA,7,"DAL","Dallas","West","Southwest","Dallas Mavericks","Mavericks"
"289",759,"Walter",NA,NA,"Bond","",NA,7,"DAL","Dallas","West","Southwest","Dallas Mavericks","Mavericks"
"290",760,"Harold",NA,NA,"Miner","",NA,16,"MIA","Miami","East","Southeast","Miami Heat","Heat"
"291",761,"Oliver",NA,NA,"Miller","",NA,24,"PHX","Phoenix","West","Pacific","Phoenix Suns","Suns"
"292",762,"Lorenzo",NA,NA,"Williams","",NA,4,"CHA","Charlotte","East","Southeast","Charlotte Hornets","Hornets"
"293",763,"Dave",NA,NA,"Johnson","",NA,25,"POR","Portland","West","Northwest","Portland Trail Blazers","Trail Blazers"
"294",764,"Reggie",NA,NA,"Smith","",NA,25,"POR","Portland","West","Northwest","Portland Trail Blazers","Trail Blazers"
"295",765,"Tracy",NA,NA,"Murray","",NA,25,"POR","Portland","West","Northwest","Portland Trail Blazers","Trail Blazers"
"296",766,"Robert",NA,NA,"Werdann","",NA,8,"DEN","Denver","West","Northwest","Denver Nuggets","Nuggets"
"297",767,"Alex",NA,NA,"Stivrins","",NA,24,"PHX","Phoenix","West","Pacific","Phoenix Suns","Suns"
"298",768,"Frank",NA,NA,"Johnson","",NA,24,"PHX","Phoenix","West","Pacific","Phoenix Suns","Suns"
"299",769,"Randy",NA,NA,"Woods","",NA,13,"LAC","LA","West","Pacific","LA Clippers","Clippers"
"300",770,"Litterial",NA,NA,"Green","",NA,22,"ORL","Orlando","East","Southeast","Orlando Magic","Magic"
"301",771,"Alonzo",NA,NA,"Mourning","",NA,4,"CHA","Charlotte","East","Southeast","Charlotte Hornets","Hornets"
"302",772,"Alex",NA,NA,"Blackwell","",NA,14,"LAL","Los Angeles","West","Pacific","Los Angeles Lakers","Lakers"
"303",773,"Isaiah",NA,NA,"Morris","",NA,9,"DET","Detroit","East","Central","Detroit Pistons","Pistons"
"304",774,"Doug",NA,NA,"Overton","",NA,30,"WAS","Washington","East","Southeast","Washington Wizards","Wizards"
"305",775,"Eric",NA,NA,"Anderson","",NA,20,"NYK","New York","East","Atlantic","New York Knicks","Knicks"
"306",776,"Tim",NA,NA,"Kempton","",NA,24,"PHX","Phoenix","West","Pacific","Phoenix Suns","Suns"
"307",777,"Stan",NA,NA,"Kimbrough","",NA,26,"SAC","Sacramento","West","Pacific","Sacramento Kings","Kings"
"308",778,"Jay",NA,NA,"Guidinger","",NA,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers"
"309",779,"Gary",NA,NA,"Plummer","",NA,8,"DEN","Denver","West","Northwest","Denver Nuggets","Nuggets"
"310",780,"Matt",NA,NA,"Geiger","",NA,16,"MIA","Miami","East","Southeast","Miami Heat","Heat"
"311",781,"Marcus",NA,NA,"Webb","",NA,2,"BOS","Boston","East","Atlantic","Boston Celtics","Celtics"
"312",782,"Jojo",NA,NA,"English","",NA,5,"CHI","Chicago","East","Central","Chicago Bulls","Bulls"
"313",783,"Marlon",NA,NA,"Maxey","",NA,18,"MIN","Minnesota","West","Northwest","Minnesota Timberwolves","Timberwolves"
"314",784,"Jon",NA,NA,"Barry","",NA,17,"MIL","Milwaukee","East","Central","Milwaukee Bucks","Bucks"
"315",785,"Richard",NA,NA,"Dumas","",NA,24,"PHX","Phoenix","West","Pacific","Phoenix Suns","Suns"
"316",786,"Radisav",NA,NA,"Curcic","",NA,7,"DAL","Dallas","West","Southwest","Dallas Mavericks","Mavericks"
"317",787,"Andre",NA,NA,"Spencer","",NA,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks"
"318",788,"Dexter",NA,NA,"Cambridge","",NA,7,"DAL","Dallas","West","Southwest","Dallas Mavericks","Mavericks"
"319",789,"Joe",NA,NA,"Courtney","",NA,5,"CHI","Chicago","East","Central","Chicago Bulls","Bulls"
"320",790,"Duane",NA,NA,"Washington","",NA,13,"LAC","LA","West","Pacific","LA Clippers","Clippers"
"321",791,"Melvin",NA,NA,"Newbern","",NA,9,"DET","Detroit","East","Central","Detroit Pistons","Pistons"
"322",792,"Ricky",NA,NA,"Blanton","",NA,5,"CHI","Chicago","East","Central","Chicago Bulls","Bulls"
"323",793,"Jim",NA,NA,"Jackson","",NA,7,"DAL","Dallas","West","Southwest","Dallas Mavericks","Mavericks"
"324",794,"Barry",NA,NA,"Stevens","",NA,10,"GSW","Golden State","West","Pacific","Golden State Warriors","Warriors"
"325",795,"Doug",NA,NA,"Christie","",NA,14,"LAL","Los Angeles","West","Pacific","Los Angeles Lakers","Lakers"
"326",796,"Pat",NA,NA,"Durham","",NA,10,"GSW","Golden State","West","Pacific","Golden State Warriors","Warriors"
"327",797,"Thomas",NA,NA,"Jordan","",NA,23,"PHI","Philadelphia","East","Atlantic","Philadelphia 76ers","76ers"
"328",798,"Gary",NA,NA,"Alexander","",NA,16,"MIA","Miami","East","Southeast","Miami Heat","Heat"
"329",799,"Anfernee",NA,NA,"Hardaway","",NA,22,"ORL","Orlando","East","Southeast","Orlando Magic","Magic"
"330",800,"Keith",NA,NA,"Tower","",NA,22,"ORL","Orlando","East","Southeast","Orlando Magic","Magic"
"331",801,"Chris",NA,NA,"Whitney","",NA,27,"SAS","San Antonio","West","Southwest","San Antonio Spurs","Spurs"
"332",802,"Josh",NA,NA,"Grant","",NA,10,"GSW","Golden State","West","Pacific","Golden State Warriors","Warriors"
"333",803,"Bobby",NA,NA,"Hurley","",NA,26,"SAC","Sacramento","West","Pacific","Sacramento Kings","Kings"
"334",804,"Mike",NA,NA,"Peplowski","",NA,26,"SAC","Sacramento","West","Pacific","Sacramento Kings","Kings"
"335",805,"Darnell",NA,NA,"Mee","",NA,8,"DEN","Denver","West","Northwest","Denver Nuggets","Nuggets"
"336",806,"Rodney",NA,NA,"Rogers","",NA,8,"DEN","Denver","West","Northwest","Denver Nuggets","Nuggets"
"337",807,"Acie",NA,NA,"Earl","",NA,2,"BOS","Boston","East","Atlantic","Boston Celtics","Celtics"
"338",808,"Dino",NA,NA,"Radja","",NA,2,"BOS","Boston","East","Atlantic","Boston Celtics","Celtics"
"339",809,"Chris",NA,NA,"Mills","",NA,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers"
"340",810,"Vin",NA,NA,"Baker","",NA,17,"MIL","Milwaukee","East","Central","Milwaukee Bucks","Bucks"
"341",811,"Antonio",NA,NA,"Harvey","",NA,14,"LAL","Los Angeles","West","Pacific","Los Angeles Lakers","Lakers"
"342",812,"Nick",NA,NA,"Van Exel","",NA,14,"LAL","Los Angeles","West","Pacific","Los Angeles Lakers","Lakers"
"343",813,"Terry",NA,NA,"Dehere","",NA,13,"LAC","LA","West","Pacific","LA Clippers","Clippers"
"344",814,"James",NA,NA,"Robinson","",NA,25,"POR","Portland","West","Northwest","Portland Trail Blazers","Trail Blazers"
"345",815,"Corie",NA,NA,"Blount","",NA,5,"CHI","Chicago","East","Central","Chicago Bulls","Bulls"
"346",816,"Toni",NA,NA,"Kukoc","",NA,5,"CHI","Chicago","East","Central","Chicago Bulls","Bulls"
"347",817,"Michael",NA,NA,"Curry","",NA,23,"PHI","Philadelphia","East","Atlantic","Philadelphia 76ers","76ers"
"348",818,"Shawn",NA,NA,"Bradley","",NA,23,"PHI","Philadelphia","East","Atlantic","Philadelphia 76ers","76ers"
"349",819,"Warren",NA,NA,"Kidd","",NA,23,"PHI","Philadelphia","East","Atlantic","Philadelphia 76ers","76ers"
"350",820,"Calbert",NA,NA,"Cheaney","",NA,30,"WAS","Washington","East","Southeast","Washington Wizards","Wizards"
"351",821,"Mitchell",NA,NA,"Butler","",NA,30,"WAS","Washington","East","Southeast","Washington Wizards","Wizards"
"352",822,"Tito",NA,NA,"Horford","",NA,30,"WAS","Washington","East","Southeast","Washington Wizards","Wizards"
"353",823,"Bryon",NA,NA,"Russell","",NA,29,"UTA","Utah","West","Northwest","Utah Jazz","Jazz"
"354",824,"Luther",NA,NA,"Wright","",NA,29,"UTA","Utah","West","Northwest","Utah Jazz","Jazz"
"355",825,"Darren",NA,NA,"Morningstar","",NA,7,"DAL","Dallas","West","Southwest","Dallas Mavericks","Mavericks"
"356",826,"Jamal",NA,NA,"Mashburn","",NA,7,"DAL","Dallas","West","Southwest","Dallas Mavericks","Mavericks"
"357",827,"Lucious",NA,NA,"Harris","",NA,7,"DAL","Dallas","West","Southwest","Dallas Mavericks","Mavericks"
"358",828,"Popeye",NA,NA,"Jones","",NA,7,"DAL","Dallas","West","Southwest","Dallas Mavericks","Mavericks"
"359",829,"Eric",NA,NA,"Riley","",NA,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets"
"360",830,"Sam",NA,NA,"Cassell","",NA,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets"
"361",831,"P.J.",NA,NA,"Brown","",NA,3,"BKN","Brooklyn","East","Atlantic","Brooklyn Nets","Nets"
"362",832,"Rex",NA,NA,"Walters","",NA,3,"BKN","Brooklyn","East","Atlantic","Brooklyn Nets","Nets"
"363",833,"Antonio",NA,NA,"Davis","",NA,12,"IND","Indiana","East","Central","Indiana Pacers","Pacers"
"364",834,"Allan",NA,NA,"Houston","",NA,9,"DET","Detroit","East","Central","Detroit Pistons","Pistons"
"365",835,"Lindsey",NA,NA,"Hunter","",NA,9,"DET","Detroit","East","Central","Detroit Pistons","Pistons"
"366",836,"Brian",NA,NA,"Davis","",NA,18,"MIN","Minnesota","West","Northwest","Minnesota Timberwolves","Timberwolves"
"367",837,"Isaiah",NA,NA,"Rider","",NA,18,"MIN","Minnesota","West","Northwest","Minnesota Timberwolves","Timberwolves"
"368",838,"Matt",NA,NA,"Wenstrom","",NA,2,"BOS","Boston","East","Atlantic","Boston Celtics","Celtics"
"369",839,"Scott",NA,NA,"Haskin","",NA,12,"IND","Indiana","East","Central","Indiana Pacers","Pacers"
"370",840,"Gerald",NA,NA,"Madkins","",NA,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers"
"371",841,"Greg",NA,NA,"Graham","",NA,23,"PHI","Philadelphia","East","Atlantic","Philadelphia 76ers","76ers"
"372",842,"Ervin",NA,NA,"Johnson","",NA,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder"
"373",843,"George",NA,NA,"Lynch","",NA,14,"LAL","Los Angeles","West","Pacific","Los Angeles Lakers","Lakers"
"374",844,"Bob",NA,NA,"Martin","",NA,13,"LAC","LA","West","Pacific","LA Clippers","Clippers"
"375",845,"Ricky",NA,NA,"Grace","",NA,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks"
"376",846,"Sedric",NA,NA,"Toney","",NA,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers"
"377",847,"Chris",NA,NA,"Webber","",NA,10,"GSW","Golden State","West","Pacific","Golden State Warriors","Warriors"
"378",848,"Gheorghe",NA,NA,"Muresan","",NA,30,"WAS","Washington","East","Southeast","Washington Wizards","Wizards"
"379",849,"Richard",NA,NA,"Petruska","",NA,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets"
"380",850,"Kevin",NA,NA,"Thompson","",NA,25,"POR","Portland","West","Northwest","Portland Trail Blazers","Trail Blazers"
"381",851,"Adonis",NA,NA,"Jordan","",NA,8,"DEN","Denver","West","Northwest","Denver Nuggets","Nuggets"
"382",852,"Scott",NA,NA,"Burrell","",NA,4,"CHA","Charlotte","East","Southeast","Charlotte Hornets","Hornets"
"383",853,"Dell",NA,NA,"Demps","",NA,10,"GSW","Golden State","West","Pacific","Golden State Warriors","Warriors"
"384",854,"Evers",NA,NA,"Burns","",NA,26,"SAC","Sacramento","West","Pacific","Sacramento Kings","Kings"
"385",855,"Aaron",NA,NA,"Williams","",NA,29,"UTA","Utah","West","Northwest","Utah Jazz","Jazz"
"386",856,"Stanley",NA,NA,"Jackson","",NA,18,"MIN","Minnesota","West","Northwest","Minnesota Timberwolves","Timberwolves"
"387",857,"David",NA,NA,"Wesley","",NA,3,"BKN","Brooklyn","East","Atlantic","Brooklyn Nets","Nets"
"388",858,"Chris",NA,NA,"King","",NA,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder"
"389",859,"Doug",NA,NA,"Edwards","",NA,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks"
"390",860,"Harold",NA,NA,"Ellis","",NA,13,"LAC","LA","West","Pacific","LA Clippers","Clippers"
"391",861,"Malcolm",NA,NA,"Mackey","",NA,24,"PHX","Phoenix","West","Pacific","Phoenix Suns","Suns"
"392",862,"Ben",NA,NA,"Coleman","",NA,9,"DET","Detroit","East","Central","Detroit Pistons","Pistons"
"393",863,"Roy",NA,NA,"Marble","",NA,8,"DEN","Denver","West","Northwest","Denver Nuggets","Nuggets"
"394",864,"Reggie",NA,NA,"Jordan","",NA,14,"LAL","Los Angeles","West","Pacific","Los Angeles Lakers","Lakers"
"395",865,"Chad",NA,NA,"Gallagher","",NA,29,"UTA","Utah","West","Northwest","Utah Jazz","Jazz"
"396",866,"Bo",NA,NA,"Outlaw","",NA,13,"LAC","LA","West","Pacific","LA Clippers","Clippers"
"397",867,"Bill",NA,NA,"Edwards","",NA,23,"PHI","Philadelphia","East","Atlantic","Philadelphia 76ers","76ers"
"398",868,"Andrew",NA,NA,"Gaze","",NA,30,"WAS","Washington","East","Southeast","Washington Wizards","Wizards"
"399",869,"Alphonso",NA,NA,"Ford","",NA,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder"
"400",870,"Andres",NA,NA,"Guibert","",NA,18,"MIN","Minnesota","West","Northwest","Minnesota Timberwolves","Timberwolves"
"401",871,"Skeeter",NA,NA,"Henry","",NA,24,"PHX","Phoenix","West","Pacific","Phoenix Suns","Suns"
"402",872,"Chris",NA,NA,"Jent","",NA,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets"
"403",873,"Geert",NA,NA,"Hammink","",NA,22,"ORL","Orlando","East","Southeast","Orlando Magic","Magic"
"404",874,"Jalen",NA,NA,"Rose","",NA,8,"DEN","Denver","West","Northwest","Denver Nuggets","Nuggets"
"405",875,"Reggie",NA,NA,"Slater","",NA,8,"DEN","Denver","West","Northwest","Denver Nuggets","Nuggets"
"406",876,"Askia",NA,NA,"Jones","",NA,18,"MIN","Minnesota","West","Northwest","Minnesota Timberwolves","Timberwolves"
"407",877,"Donyell",NA,NA,"Marshall","",NA,18,"MIN","Minnesota","West","Northwest","Minnesota Timberwolves","Timberwolves"
"408",878,"Howard",NA,NA,"Eisley","",NA,18,"MIN","Minnesota","West","Northwest","Minnesota Timberwolves","Timberwolves"
"409",879,"Grant",NA,NA,"Hill","",NA,9,"DET","Detroit","East","Central","Detroit Pistons","Pistons"
"410",880,"Anthony",NA,NA,"Miller","",NA,14,"LAL","Los Angeles","West","Pacific","Los Angeles Lakers","Lakers"
"411",881,"Eddie",NA,NA,"Jones","",NA,14,"LAL","Los Angeles","West","Pacific","Los Angeles Lakers","Lakers"
"412",882,"Dickey",NA,NA,"Simpkins","",NA,5,"CHI","Chicago","East","Central","Chicago Bulls","Bulls"
"413",883,"Eric",NA,NA,"Piatkowski","",NA,13,"LAC","LA","West","Pacific","LA Clippers","Clippers"
"414",884,"Lamond",NA,NA,"Murray","",NA,13,"LAC","LA","West","Pacific","LA Clippers","Clippers"
"415",885,"Matt",NA,NA,"Fish","",NA,13,"LAC","LA","West","Pacific","LA Clippers","Clippers"
"416",886,"Aaron",NA,NA,"McKie","",NA,25,"POR","Portland","West","Northwest","Portland Trail Blazers","Trail Blazers"
"417",887,"Eric",NA,NA,"Montross","",NA,2,"BOS","Boston","East","Atlantic","Boston Celtics","Celtics"
"418",888,"Fred",NA,NA,"Vinson","",NA,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks"
"419",889,"Tom",NA,NA,"Hovasse","",NA,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks"
"420",890,"Jamie",NA,NA,"Watson","",NA,29,"UTA","Utah","West","Northwest","Utah Jazz","Jazz"
"421",891,"Khalid",NA,NA,"Reeves","",NA,16,"MIA","Miami","East","Southeast","Miami Heat","Heat"
"422",892,"Brian",NA,NA,"Grant","",NA,26,"SAC","Sacramento","West","Pacific","Sacramento Kings","Kings"
"423",893,"Henry",NA,NA,"Turner","",NA,26,"SAC","Sacramento","West","Pacific","Sacramento Kings","Kings"
"424",894,"Michael",NA,NA,"Smith","",NA,26,"SAC","Sacramento","West","Pacific","Sacramento Kings","Kings"
"425",895,"Antonio",NA,NA,"Lang","",NA,24,"PHX","Phoenix","West","Pacific","Phoenix Suns","Suns"
"426",896,"Wesley",NA,NA,"Person","",NA,24,"PHX","Phoenix","West","Pacific","Phoenix Suns","Suns"
